"","zip","bail_amount"
"1624","19134",25000
"1625","19124",0
"1626","19123",10000
"1627","19132",50000
"1628","19124",25000
"1629","19149",0
"1630","19128",10000
"1631","19141",75000
"1632","19141",0
"1633","19132",5000
"1634","19124",25000
"1635","19111",0
"1636","19136",1e+05
"1637","19122",5000
"1638","19120",25000
"1639","19144",5000
"1640","19140",150000
"1641","19121",75000
"1642","19134",25000
"1643","19121",150000
"1644","19149",5000
"1645","19140",0
"1646","19132",5000
"1647","19120",150000
"1649","19134",2e+05
"1650","19124",0
"1651","19140",10000
"1652","19131",5000
"1653","19124",75000
"1654","19140",50000
"1655","19124",0
"1656","19140",50000
"1657","19143",10000
"1658","19136",5e+05
"1659","19134",0
"1660","19149",5000
"1661","19135",150000
"1662","19122",250000
"1663","19154",30000
"1664","19151",0
"1665","19125",3000
"1666","19143",25000
"1667","19140",1e+05
"1668","19136",0
"1669","19138",3000
"1670","19134",15000
"1671","19149",5000
"1672","19140",1e+05
"1673","19143",10000
"1674","19136",35000
"1675","19124",0
"1676","19145",50000
"1677","19107",0
"1678","19140",10000
"1681","19120",25000
"1682","19141",50000
"1683","19120",10000
"1684","19143",300
"1685","19121",10000
"1686","19144",2e+05
"1687","19142",0
"1688","19134",250000
"1689","19104",0
"1690","19124",10000
"1691","19121",1500
"1692","19143",0
"1693","19149",0
"1694","19143",10000
"1695","19125",10000
"1696","19132",0
"1697","19134",250000
"1698","19050",50000
"1699","19143",250000
"1700","19132",5000
"1701","19125",0
"1702","19607",25000
"1703","19134",1e+05
"1704","19136",0
"1705","19135",5000
"1706","19138",0
"1707","19134",3700
"1708","19143",50000
"1709","19133",0
"1710","19145",10000
"1711","19144",2e+05
"1712","19133",5000
"1713","19131",5000
"1714","19015",0
"1715","19134",15000
"1716","19142",10000
"1717","19121",10000
"1718","19143",15000
"1719","19140",1e+05
"1720","19120",50000
"1721","19111",4000
"1722","19143",50000
"1723","19139",5e+06
"1724","19143",0
"1725","21201",0
"1726","19131",5000
"1727","19015",0
"1728","19134",5000
"1730","19121",10000
"1731","19121",5000
"1733","19120",25000
"1734","19104",0
"1735","19124",15000
"1736","8021",0
"1738","19142",10000
"1739","19111",0
"1740","19148",10000
"1741","19123",40000
"1742","19115",62500
"1743","19131",50000
"1744","19135",150000
"1745","19146",0
"1746","19057",0
"1747","19132",10000
"1748","19120",20000
"1749","19086",0
"1750","19134",25000
"1751","19153",0
"1752","19120",10000
"1753","19702",3700
"1754","19143",0
"1755","19120",0
"1756","19124",0
"1757","19135",150000
"1758","17543",50000
"1759","19124",50000
"1761","19133",10000
"1763","19146",0
"1764","19130",0
"1765","19141",1e+05
"1766","19131",0
"1767","19374",15000
"1768","19100",30000
"1769","19146",7500
"1770","19131",2e+05
"1771","19146",0
"1772","19141",0
"1773","19115",0
"1774","19132",15000
"1775","19122",0
"1776","19026",0
"1777","19123",0
"1778","19134",3700
"1779","19139",1e+05
"1780","19050",15000
"1781","19147",0
"1782","19151",0
"1783","19134",10000
"1784","19140",0
"1785","19438",0
"1786","19125",50000
"1787","19123",0
"1788","18960",50000
"1789","19114",3e+05
"1790","19124",25000
"1791","19111",60000
"1792","19133",50000
"1793","19128",0
"1794","19121",1e+05
"1796","19131",250000
"1797","19140",10000
"1798","19134",0
"1799","8081",0
"1800","19131",7500
"1801","19132",10000
"1802","19124",15000
"1803","19111",15000
"1804","19134",50000
"1805","19139",150000
"1807","19007",7500
"1808","19136",0
"1809","19124",15000
"1810","19053",7500
"1812","11211",0
"1813","19131",10000
"1815","19134",250000
"1816","19134",1e+05
"1817","19120",50000
"1818","19140",350000
"1819","19150",25000
"1820","19138",50000
"1821","19140",0
"1822","19128",10000
"1823","19135",20000
"1824","19120",25000
"1826","19143",1100000
"1827","19146",1e+05
"1828","19139",50000
"1829","19148",250000
"1830","19082",0
"1831","19144",0
"1833","19134",10000
"1834","19144",25000
"1835","19143",3e+05
"1836","19148",0
"1837","19139",4000
"1838","19141",0
"1839","19120",10000
"1843","19130",10000
"1844","19107",10000
"1845","19144",7500
"1846","19144",10000
"1847","19148",0
"1848","19121",50000
"1849","19102",75000
"1850","19040",0
"1851","19134",5000
"1852","19143",0
"1853","19140",0
"1854","19144",150000
"1855","19116",50000
"1856","19152",25000
"1857","19102",150000
"1858","19119",2500
"1860","19150",0
"1861","19140",50000
"1862","19153",10000
"1863","19130",10000
"1864","19139",10000
"1865","19120",125000
"1866","19132",50000
"1867","19138",5000
"1868","19134",20000
"1870","19139",50000
"1871","19143",10000
"1872","19140",5000
"1873","19143",7500
"1874","19143-0003",0
"1875","19120",25000
"1878","19102",0
"1879","19131",0
"1880","19121",25000
"1881","19134",3700
"1882","19132",0
"1883","19120",25000
"1884","8104",0
"1885","19134",5000
"1886","19122",75000
"1887","19148",5000
"1888","19100",0
"1889","19805",10000
"1890","19026",5e+05
"1891","19120",50000
"1892","19150",10000
"1893","19124",25000
"1894","19133",10000
"1896","19104",0
"1897","19130",25000
"1898","19132",99000
"1899","19078",0
"1900","19149",10000
"1901","19111",50000
"1902","19111",75000
"1903","19120",0
"1904","19140",0
"1905","19134",250000
"1906","19401",40000
"1907","17315",0
"1908","19139",0
"1909","19143",25000
"1910","19133",10000
"1911","19145",25000
"1913","19124",25000
"1914","19139",25000
"1915","19134",250000
"1917","19132",25000
"1918","19139",0
"1919","19124",250000
"1920","19143",350000
"1921","19133",7500
"1922","19141",50000
"1923","19134",150000
"1924","19151",10000
"1925","19144",0
"1926","19139",50000
"1927","19134",0
"1928","19124",20000
"1929","19127",10000
"1930","19154",5000
"1931","19130",5000
"1932","19139",5000
"1933","19111",5000
"1934","19144",15000
"1935","19147",250000
"1936","19131",0
"1938","19111",5000
"1939","19114",5000
"1940","19139",15000
"1941","19145",5e+05
"1942","19124",5e+05
"1943","19154",5000
"1944","19139",25000
"1945","19131",50000
"1946","19144",0
"1947","19140",0
"1948","19134",75000
"1949","19132",0
"1950","19154",0
"1951","19462",10000
"1952","19143",30000
"1953","19140",0
"1954","19023",20000
"1955","19149",0
"1956","19145",250000
"1957","19141",0
"1958","19136",0
"1959","19139",10000
"1960","19104",25000
"1961","19132",0
"1962","19135",5000
"1963","19139",10000
"1964","19142",75000
"1965","19131",10000
"1966","19149",20000
"1967","19134",250000
"1968","19124",25000
"1969","19142",30000
"1970","19148",0
"1971","21229",20000
"1972","19134",20000
"1973","19143",25000
"1974","19143",0
"1975","19143",0
"1976","19128",0
"1977","19115",150000
"1978","19132",25000
"1979","19120",0
"1980","19104",0
"1981","19141",10000
"1982","19139",0
"1983","19132",50000
"1985","19134",10000
"1988","19145",1e+05
"1989","19149",25000
"1990","19142",150000
"1991","19144",0
"1992","19140",50000
"1993","19140",3e+05
"1994","19140",10000
"1995","19139",50000
"1996","19147",2500
"1997","17603",5000
"1998","34759",25000
"1999","8071",15000
"2000","19100",25000
"2001","19132",10000
"2002","19145",0
"2003","19124",1e+05
"2004","19147",2500
"2005","19126",0
"2006","19139",10000
"2008","19140",0
"2009","19121",25000
"2010","19123",2500
"2011","19124",5e+05
"2012","19121",0
"2013","19124",250000
"2014","19148",20000
"2016","19140",12000
"2017","19111",10000
"2018","19119",10000
"2019","92104",0
"2020","19141",250000
"2021","19134",5000
"2022","19135",0
"2023","19123",0
"2024","19142",0
"2025","19120",50000
"2026","19133",7500
"2028","19131",15000
"2029","19120",35000
"2030","19120",0
"2031","19118",60000
"2032","19123",250000
"2033","19131",25000
"2034","19149",325000
"2035","19123",10000
"2036","19119",25000
"2037","19101",50000
"2038","19131",0
"2040","19100",5000
"2041","19120",35000
"2042","19150",15000
"2043","19142",0
"2044","19142",12000
"2045","19134",6000
"2046","19143-2720",0
"2047","19111",0
"2048","19151",25000
"2050","19145",0
"2052","19139",25000
"2053","19134",0
"2054","19090",50000
"2055","19143",50000
"2056","19121",30000
"2057","19140",150000
"2058","19134",5000
"2059","19126",0
"2060","19090",50000
"2061","19107-5213",20000
"2062","19145",0
"2063","19133",0
"2064","19149",50000
"2065","19121",0
"2066","19140",5000
"2067","19132",7500
"2068","19144",0
"2070","19120",50000
"2071","19132",1e+06
"2072","19136",12000
"2073","19111",50000
"2074","19148",0
"2076","19120",0
"2078","19134",25000
"2079","19134",50000
"2080","15370",25000
"2081","19140",20000
"2082","19124",0
"2083","19111",50000
"2084","19047",0
"2085","29625",0
"2087","19125",5000
"2088","19120",15000
"2089","19134",0
"2090","19124",50000
"2091","19126",75000
"2092","19140",0
"2093","19132",10000
"2094","19124",10000
"2095","19143",150000
"2096","19134",50000
"2097","19140",10000
"2098","19146",0
"2099","19100",50000
"2100","19144",5000
"2101","19132",2e+05
"2102","19120",125000
"2103","19135",75000
"2104","19140",50000
"2105","19142",5000
"2106","19149",250000
"2107","19124",20000
"2108","19147",7500
"2109","19133",1e+05
"2110","19141",75000
"2111","19120",2500
"2112","19131",1e+05
"2113","19141",5000
"2114","19124",3e+05
"2115","19152",50000
"2116","19134",0
"2117","19144",10000
"2118","19140",0
"2119","19131",300
"2120","19128",25000
"2121","19013",3e+05
"2122","19139",0
"2123","19131",0
"2124","19133",50000
"2125","19140",20000
"2127","19132",0
"2128","19138",150000
"2129","19133",25000
"2130","19145",0
"2131","19007",30000
"2132","19140",15000
"2134","19148",20000
"2135","8035",50000
"2136","19140",7500
"2137","19127",0
"2138","19140",1e+05
"2139","19124",0
"2140","19144",3e+05
"2141","19133",0
"2142","19144",0
"2143","19154",0
"2144","19121",0
"2146","19050",3e+05
"2147","19144",50000
"2149","19151",25000
"2150","19140",1e+05
"2151","19151",0
"2152","19151",0
"2153","19023",0
"2154","19144",0
"2155","19121",10000
"2156","19139",20000
"2157","19131",0
"2158","19144",50000
"2159","19050",0
"2160","19134",5000
"2161","19139-1520",5000
"2162","19132-0007",125000
"2163","19107",2500
"2164","19132",10000
"2165","19133",0
"2166","19145",15000
"2167","19142",0
"2168","19116",50000
"2169","19050",5e+05
"2170","19144",15000
"2171","19082",0
"2172","19121",30000
"2173","19152",0
"2174","19132",5000
"2175","19142",0
"2176","19133",0
"2177","19138",20000
"2178","19121",50000
"2179","19145",5000
"2180","19141",0
"2181","19702",0
"2182","19147",0
"2183","19134",5000
"2184","19134",0
"2185","19132",10000
"2186","19111",0
"2187","19154",10000
"2188","19134",1e+05
"2189","19134",20000
"2190","19146",0
"2191","19145",10000
"2193","19145",5000
"2194","19125",1e+05
"2195","19134",0
"2196","19138",20000
"2197","19134",5000
"2198","19140",5000
"2199","19111",75000
"2200","19135",10000
"2202","19146",50000
"2203","19143",25000
"2204","19134",125000
"2205","19139",150000
"2206","19121",5000
"2207","19135",4e+05
"2208","19138",20000
"2210","19154",0
"2211","19145",3000
"2212","19133",75000
"2213","19125",6700
"2214","19134",25000
"2215","19142",150000
"2216","19134",0
"2217","19141",25000
"2218","19141",10000
"2219","19124",50000
"2220","19142",0
"2221","19120",0
"2222","19145",0
"2223","19120",0
"2224","19153",2e+05
"2225","19149",10000
"2226","19144",0
"2227","19141",0
"2228","19145",0
"2229","19133",7500
"2230","19701",0
"2231","19142",10000
"2232","19141",10000
"2233","19152",0
"2234","19153",2e+05
"2235","19149",15000
"2236","19134",15000
"2237","19134",75000
"2239","19125",0
"2241","19134",25000
"2242","19124",50000
"2243","19131",1e+05
"2244","19150",50000
"2245","19124",5000
"2246","19146",7000
"2247","19143",0
"2248","19134",10000
"2249","19067",5000
"2250","19135",10000
"2251","19134",18000
"2252","19141",0
"2253","19131",20000
"2254","19125",25000
"2255","19120",35000
"2256","19144",0
"2257","19146",15000
"2258","8097",5000
"2259","8088",0
"2260","19128",5000
"2261","19146",7000
"2262","19139",150000
"2263","19067",0
"2264","19133",40000
"2266","19095",5000
"2267","19139",0
"2268","19104",10000
"2269","19143",0
"2270","19132",25000
"2271","19134",50000
"2272","19134",6700
"2274","19036",0
"2275","19140",0
"2276","19124",7500
"2277","19134",0
"2278","19107",0
"2279","19104",10000
"2281","19134",5000
"2282","19027",5000
"2283","19120",50000
"2284","19142",0
"2285","19808",10000
"2286","19136",1e+05
"2287","19139",0
"2288","19132",0
"2289","19107",20000
"2290","19141",50000
"2291","19104",5000
"2292","22060",50000
"2293","19135",0
"2294","19122",250000
"2295","19120",1e+05
"2296","19136",0
"2297","19134",0
"2298","19131",1e+05
"2299","19111",0
"2300","19104",25000
"2301","19138",20000
"2302","19132",250000
"2303","19134",25000
"2304","19121",25000
"2305","19140",150000
"2306","19111",0
"2307","19139",50000
"2308","19440",0
"2309","19133",10000
"2311","19054",0
"2312","19139",20000
"2313","19138",20000
"2314","19142",5e+05
"2315","19146",25000
"2316","19141",1e+05
"2317","19142",25000
"2318","19138",3000
"2319","19142",0
"2320","19134",0
"2321","19138",0
"2322","19145",0
"2323","19120",5000
"2324","19114",0
"2325","19143",0
"2326","19148",0
"2327","19142",5e+05
"2328","19143",0
"2329","19147",1e+05
"2330","19124",0
"2331","19140",10000
"2332","19138",50000
"2334","19100",5000
"2335","19123",15000
"2336","19143",0
"2337","19139",0
"2338","19124",7500
"2339","19120",0
"2340","19033",6700
"2341","19132",75000
"2342","19131",5000
"2343","19134",5000
"2344","19140",0
"2345","19401",0
"2346","19153",0
"2347","19135",10000
"2348","19140",10000
"2349","19123",15000
"2350","19124",0
"2351","19100",125000
"2352","19120",5000
"2353","19131",5000
"2354","19136",0
"2355","19121",25000
"2356","19701",0
"2357","19134",15000
"2358","19143",0
"2359","19139",0
"2360","19121",35000
"2361","19143",10000
"2362","19152",0
"2363","19140",0
"2364","19145",3500
"2365","19145",25000
"2366","19132",10000
"2367","19124",0
"2368","19131",10000
"2369","19140",7500
"2370","8046",0
"2372","19140",0
"2373","19134",40000
"2374","19142",10000
"2375","19151",0
"2377","19154",10000
"2378","19124",5000
"2380","19133",7500
"2381","19133",5000
"2382","19027",0
"2384","19380",25000
"2385","19111",5000
"2386","19134",0
"2387","17104",10000
"2389","19142",0
"2390","19131",10000
"2392","19101",75000
"2394","19111",0
"2395","19143",20000
"2396","19120",5000
"2397","19125",25000
"2398","19134",0
"2399","19114",0
"2400","8618",0
"2402","19136",10000
"2403","19140",9e+05
"2404","19134",0
"2405","19135",50000
"2406","19111",20000
"2407","19145",2500
"2408","19143",0
"2411","19140",2e+05
"2412","19136",10000
"2414","19124",20000
"2415","19120",5000
"2417","19144",0
"2418","19125",75000
"2419","19124",5e+05
"2420","19134",0
"2421","19138",0
"2422","19140",50000
"2423","19140",0
"2424","19122",5000
"2425","19140",25000
"2426","19145",0
"2427","19143",25000
"2428","19132",25000
"2430","19138",10000
"2431","19133",40000
"2432","17584",0
"2433","19128",0
"2434","19145",10000
"2435","19140",0
"2436","19121",4e+05
"2437","19125",4e+05
"2438","19133",40000
"2440","19134",2500
"2441","19121",0
"2442","19131",2e+05
"2443","19131",20000
"2444","19122",25000
"2445","19134",0
"2447","19135",20000
"2448","19121",25000
"2451","19121",50000
"2452","19138",75000
"2453","19044",0
"2454","19142",15000
"2455","19134",0
"2456","19142",250000
"2457","19124",1e+05
"2458","19143",0
"2459","8690",10000
"2460","19121",0
"2461","19137",25000
"2462","19111",0
"2463","19133",10000
"2464","19104",1e+05
"2465","19114",0
"2466","19134",5000
"2468","8103",0
"2469","19132",75000
"2470","19134",10000
"2472","19142",250000
"2473","19149",10000
"2476","19131",5000
"2477","19125",2500
"2478","19134",300
"2479","19143",10000
"2480","19121",0
"2481","19124",2e+05
"2482","19119",50000
"2483","19120",25000
"2484","19143",75000
"2485","19140",50000
"2486","19151-0005",1e+05
"2487","19149",10000
"2488","19145",250000
"2489","19139",25000
"2490","19124",2e+05
"2491","19121",10000
"2492","19151",75000
"2494","19138",2500
"2495","19133",150000
"2496","19124",50000
"2497","19139",0
"2498","19720",0
"2499","19149",150000
"2500","19124",0
"2501","19138",25000
"2502","19132",0
"2503","19143",0
"2504","19139",1000
"2505","19134",10000
"2506","19063",20000
"2507","19100",10000
"2508","19139",2500
"2509","19144",75000
"2510","19141",0
"2511","19140",10000
"2512","19114",0
"2513","19141",8000
"2514","19120",7500
"2515","19147",5000
"2517","19133",0
"2518","19082",0
"2519","19131",7500
"2520","19036",0
"2522","10039",0
"2523","19144",75000
"2524","19124",0
"2525","19111",0
"2526","19121",50000
"2527","19125",12000
"2528","19134",20000
"2529","19143",10000
"2531","19141",0
"2532","19119",0
"2533","19120",5000
